link,street,city,state,zip,square_feet,price,bedrooms,bathroom,type
https://www.trulia.com/property/3263017006-700-Grove-St-10V-Jersey-City-NJ-07310,700 Grove St #10V,Jersey City,NJ,7310,709.0,475000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3263035134-2615-John-F-Kennedy-Blvd-306-Jersey-City-NJ-07306,2615 John F Kennedy Blvd #306,Jersey City,NJ,7306,684.0,245000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3268706488-282-Magnolia-Ave-9-Jersey-City-NJ-07306,282 Magnolia Ave #9,Jersey City,NJ,7306,830.0,315000.0,2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3268608608-126-Dudley-St-410-Jersey-City-NJ-07302,126 Dudley St #410,Jersey City,NJ,7302,1155.0,949000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3268658443-46-Cypress-St-Jersey-City-NJ-07305,46 Cypress St,Jersey City,NJ,7305,1554.0,369900.0,3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262971116-102-Christopher-Columbus-Dr-1-Jersey-City-NJ-07302,102 Christopher Columbus Dr #1,Jersey City,NJ,7302,1181.0,1025000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3263057753-72-Essex-St-3-Jersey-City-NJ-07302,72 Essex St #3,Jersey City,NJ,7302,1185.0,1025000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/1094573372-30-Freedomway-404-Jersey-City-NJ-07305,30 Freedomway #404,Jersey City,NJ,7305,1510.0,559000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3258108598-201-Marin-Blvd-2-818-Jersey-City-NJ-07302,201 Marin Blvd #2-818,Jersey City,NJ,7302,1423.0,1228000.0,2 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3268673564-29-Halfmoon-Isle-Jersey-City-NJ-07305,29 Halfmoon Isle,Jersey City,NJ,7305,2700.0,1395000.0,3 Bedrooms,"3 full, 1 partial Bathrooms",Condo
https://www.trulia.com/builder-community/The-Oakman-Condominiums-3258469102/new-home/Two-Bedroom-Den-Plan/3268725355,Two Bedroom + Den Plan,Jersey City,NJ,7302,1263.0,1349500.0,3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261702178-201-Saint-Pauls-Ave-3S-Jersey-City-NJ-07306,201 Saint Pauls Ave #3S,Jersey City,NJ,7306,906.0,330000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3155619429-126-Webster-Ave-2D-Jersey-City-NJ-07307,126 Webster Ave #2D,Jersey City,NJ,7307,1387.0,615000.0,2 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3121371567-50-Dey-St-225-Jersey-City-NJ-07306,50 Dey St #225,Jersey City,NJ,7306,1052.0,529000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3260440202-102-Poplar-St-1-Jersey-City-NJ-07307,102 Poplar St #1,Jersey City,NJ,7307,1700.0,650000.0,3 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3073810094-12-Bright-St-1-Jersey-City-NJ-07302,12 Bright St #1,Jersey City,NJ,7302,1055.0,740000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3262327917-45-River-Dr-S-2007-Jersey-City-NJ-07310,45 River Dr S #2007,Jersey City,NJ,7310,800.0,579000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/1079502882-60-Erie-St-305-Jersey-City-NJ-07302,60 Erie St #305,Jersey City,NJ,7302,1188.0,849000.0,3 Bedrooms,2 full Bathrooms,Single-Family Home
https://www.trulia.com/property/3114836948-700-Grove-St-12F-Jersey-City-NJ-07310,700 Grove St #12F,Jersey City,NJ,7310,1640.0,910000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261523486-204-North-St-3B-Jersey-City-NJ-07307,204 North St #3B,Jersey City,NJ,7307,800.0,250000.0,2 Bedrooms,1 full Bathroom,Coop
https://www.trulia.com/property/3243776052-700-Grove-St-4U-Jersey-City-NJ-07310,700 Grove St #4U,Jersey City,NJ,7310,1211.0,699999.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3261032102-176-Sherman-Ave-304-Jersey-City-NJ-07307,176 Sherman Ave #304,Jersey City,NJ,7307,1157.0,529000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3261092086-300-Communipaw-Ave-39-Jersey-City-NJ-07304,300 Communipaw Ave #39,Jersey City,NJ,7304,1091.0,379900.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3048243047-77-Hudson-St-1509-Jersey-City-NJ-07302,77 Hudson St #1509,Jersey City,NJ,7302,915.0,985000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3059762627-2-2nd-St-3305-Jersey-City-NJ-07302,2 2nd St #3305,Jersey City,NJ,7302,1371.0,2050000.0,2 Bedrooms,"2 full, 1 partial Bathrooms",Condo
https://www.trulia.com/property/3212355363-65-2nd-St-2609-Jersey-City-NJ-07302,65 2nd St #2609,Jersey City,NJ,7302,1503.0,1550000.0,3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3260444167-14-Kissam-Ct-11N-Jersey-City-NJ-07305,14 Kissam Ct #11N,Jersey City,NJ,7305,1866.0,532000.0,3 Bedrooms,"2 full, 2 partial Bathrooms",Condo
https://www.trulia.com/property/3261387461-201-Marin-Blvd-1011-Jersey-City-NJ-07302,201 Marin Blvd #1011,Jersey City,NJ,7302,2881.0,2395000.0,4 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3261118186-225-Saint-Pauls-Ave-14R-Jersey-City-NJ-07306,225 Saint Pauls Ave #14R,Jersey City,NJ,7306,888.0,350000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3262118857-20-Newport-Pkwy-2312-Jersey-City-NJ-07310,20 Newport Pkwy #2312,Jersey City,NJ,7310,1335.0,1200000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3046581979-277-Harrison-Ave-2E-Jersey-City-NJ-07304,277 Harrison Ave #2E,Jersey City,NJ,7304,742.0,185000.0,3 Bedrooms,1 full Bathroom,Condo
https://www.trulia.com/property/3023469191-4-Beacon-Way-506-Jersey-City-NJ-07304,4 Beacon Way #506,Jersey City,NJ,7304,1106.0,425000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3223082632-77-Hudson-St-4501-Jersey-City-NJ-07302,77 Hudson St #4501,Jersey City,NJ,7302,1680.0,1900000.0,2 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3260445659-102-Poplar-St-2-Jersey-City-NJ-07307,102 Poplar St #2,Jersey City,NJ,7307,1300.0,650000.0,3 Bedrooms,2 full Bathrooms,Condo
https://www.trulia.com/property/3010416543-15-Freedomway-311-Jersey-City-NJ-07305,15 Freedomway #311,Jersey City,NJ,7305,1171.0,315000.0,2 Bedrooms,2 full Bathrooms,Townhouse
https://www.trulia.com/property/3261531580-88-Morgan-St-7-4-Jersey-City-NJ-07302,88 Morgan St #7-4,Jersey City,NJ,7302,2050.0,3200000.0,3 Bedrooms,3 full Bathrooms,Condo
https://www.trulia.com/property/3259545027-41-Broadway-205-Jersey-City-NJ-07306,41 Broadway #205,Jersey City,NJ,7306,765.0,365000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3232100161-88-Morgan-St-3008-Jersey-City-NJ-07302,88 Morgan St #3008,Jersey City,NJ,7302,837.0,748888.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3262399282-1-Congress-St-C4-Jersey-City-NJ-07307,1 Congress St #C4,Jersey City,NJ,7307,1002.0,369000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/1040548760-689-Luis-Munoz-Marin-Blvd-1008-Jersey-City-NJ-07310,689 Luis Munoz Marin Blvd #1008,Jersey City,NJ,7310,833.0,475000.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3003410184-55-Bowers-St-2-Jersey-City-NJ-07307,55 Bowers St #2,Jersey City,NJ,7307,640.0,256000.0,1 Bedroom,1 full Bathroom,Single-Family Home
https://www.trulia.com/property/3039233190-135-Montgomery-St-6A-Jersey-City-NJ-07302,135 Montgomery St #6A,Jersey City,NJ,7302,525.0,449000.0,1 Bedroom,1 full Bathroom,Coop
https://www.trulia.com/property/3260784620-20-Newport-Pkwy-1603-Jersey-City-NJ-07310,20 Newport Pkwy #1603,Jersey City,NJ,7310,840.0,789888.0,1 Bedroom,1 full Bathroom,Condo
https://www.trulia.com/property/3262312115-104-Palisade-Ave-B2-Jersey-City-NJ-07306,104 Palisade Ave #B2,Jersey City,NJ,7306,755.0,365000.0,1 Bedroom,1 full Bathroom,Condo
