street,zip_code,city,state,county,latitude,longitude,use_code,tax_assessment_year,tax_assessment,year_built,lot_size_sqft,finished_sqft,bathroom,bedrooms,last_sold_date,last_sold_price,region_id,region_type,region_name
4C Leva Dr # 304,7960,Morristown,NJ,Morris,40.768481,-74.483681,Condominium,2015,306292,1993,3398,1580,2,2,10/28/16,360000,398997,city,Morris Township
15C Leva Dr,7960,Morristown,NJ,Morris,40.767459,-74.484413,Condominium,NA,NA,NA,NA,1070,2,2,10/14/16,2150,398997,city,Morris Township
392 South St,7960,Morristown,NJ,Morris,40.779663,-74.466743,SingleFamily,2015,404112,1920,15681,2360,2,4,12/12/16,375000,398997,city,Morris Township
22 Hilltop Cir,7960,Morristown,NJ,Morris,40.773786,-74.485457,SingleFamily,2015,1087886,1920,66211,3541,3.5,4,2/15/17,935000,398997,city,Morris Township
5 Guy Ct,7960,Morristown,NJ,Morris,40.781043,-74.478891,Condominium,2015,328891,1986,2613,1998,3,3,11/9/16,452000,53420,city,Morristown
9C Leva Dr # 309,7960,Morristown,NJ,Morris,40.768566,-74.483437,Condominium,2015,287528,1992,3398,1300,NA,NA,4/7/17,360000,398997,city,Morris Township
161 Sand Spring Rd,7960,Morristown,NJ,Morris,40.766927,-74.507156,SingleFamily,2015,540532,1948,29978,2804,3,4,10/5/16,607500,397524,city,Harding Township
404 South St,7960,Morristown,NJ,Morris,40.778513,-74.466523,SingleFamily,2015,361893,1911,12632,1920,NA,NA,1/6/17,110000,398997,city,Morris Township
33 Crescent Dr,7960,Morristown,NJ,Morris,40.778682,-74.451165,SingleFamily,2015,565121,1952,15245,2600,3,4,9/14/16,640000,398997,city,Morris Township
30 Tiger Lily Ln,7960,Morristown,NJ,Morris,40.764734,-74.494336,SingleFamily,2015,452495,1974,106722,NA,2,3,4/25/17,505000,397524,city,Harding Township
18 Pippins Way,7960,Morristown,NJ,Morris,40.771665,-74.448141,Townhouse,NA,NA,1995,NA,2599,4,2,8/11/16,695000,398997,city,Morris Township
6 Birch Ln,7960,Morristown,NJ,Morris,40.764445,-74.510491,Townhouse,2015,349204,1979,4765,1568,3,2,10/21/16,468000,397524,city,Harding Township
39 Symor Dr,7960,Morristown,NJ,Morris,40.773207,-74.460503,SingleFamily,2015,464128,1964,21344,1861,2,3,9/9/16,659000,398997,city,Morris Township
23 Pippins Way,7960,Morristown,NJ,Morris,40.771237,-74.44895,Townhouse,2015,678394,1993,1960,2599,3,2,10/4/16,715000,398997,city,Morris Township
166 Sand Spring Rd,7960,Morristown,NJ,Morris,40.768292,-74.506812,SingleFamily,2015,295163,1930,8568,1260,NA,NA,4/6/17,305000,397524,city,Harding Township
24 Hunter Dr,7960,Morristown,NJ,Morris,40.747841,-74.516403,SingleFamily,2015,1402920,1978,136342,4271,4,4,8/29/16,1325000,397524,city,Harding Township
41 Crescent Dr,7960,Morristown,NJ,Morris,40.779766,-74.4511,SingleFamily,2015,569123,1952,16117,2403,2,4,8/24/16,650000,398997,city,Morris Township
10 Thomas Trl,7960,Morristown,NJ,Morris,40.780993,-74.475621,Condominium,2015,327137,1984,2613,1998,3,2,10/3/16,400000,53420,city,Morristown
13 Birch Ln,7960,Morristown,NJ,Morris,40.764832,-74.511056,Condominium,2015,338527,1979,5070,1568,3,2,11/18/16,426000,397524,city,Harding Township
3 Trent Ct,7960,Morristown,NJ,Morris,40.777236,-74.48262,SingleFamily,2015,751518,1984,24829,3590,4,5,8/16/16,885000,398997,city,Morris Township
34 Rolling Hill Dr,7960,Morristown,NJ,Morris,40.779612,-74.506793,SingleFamily,2015,639763,1966,21780,3400,3,5,12/30/16,685000,398997,city,Morris Township
16 Armstrong Rd,7960,Morristown,NJ,Morris,40.776133,-74.491161,SingleFamily,2015,813880,1928,23086,NA,3,4,2/27/17,622500,398997,city,Morris Township
2 Tennyson Ct,7960,Morristown,NJ,Morris,40.767896,-74.482105,SingleFamily,2015,848648,1997,25264,4218,4,5,12/2/16,995000,398997,city,Morris Township
32 Alpine Dr,7849,Lake Hopatcong,NJ,Morris,40.981227,-74.608248,SingleFamily,2015,169397,1950,6534,NA,1,2,3/30/17,58000,12117,city,Jefferson Township
420 State Route 15 S,7885,WHARTON,NJ,Morris,40.943139,-74.597425,SingleFamily,2015,500574,2006,283140,3604,NA,NA,3/30/17,575000,12117,city,Jefferson Township
408A South St,7960,Morristown,NJ,Morris,40.778105,-74.466441,SingleFamily,2015,451711,1897,10890,NA,4,5,3/29/17,399000,398997,city,Morris Township
24 Continental Ave,7960,MORRISTOWN,NJ,Morris,40.783474,-74.469913,SingleFamily,2015,395651,1957,13068,1558,2,3,3/29/17,365000,53420,city,Morristown
28 Grant St,7960,Morristown,NJ,Morris,40.803934,-74.485018,SingleFamily,2015,314626,1916,2613,1404,1,3,3/29/17,184900,53420,city,Morristown
15 Cypress Dr,7834,Denville,NJ,Morris,40.911347,-74.477177,SingleFamily,2015,335325,1938,9147,1087,1,3,3/29/17,290000,29899,city,Denville
110 E Shore Rd,7834,Denville,NJ,Morris,40.885021,-74.491198,SingleFamily,2015,251530,1933,3920,731,1,2,3/29/17,220000,29899,city,Denville
31 Genoble Rd,7045,Montville,NJ,Morris,40.901136,-74.366349,SingleFamily,2015,234977,1995,4356,820,1,1,3/31/17,210000,43583,city,Montville
44 Mountainside Rd,7945,Mendham,NJ,Morris,40.791297,-74.592448,SingleFamily,2015,1303110,2002,78408,5000,6,4,3/28/17,1150000,397829,city,Mendham Township
586 Dell Rd,7850,Landing,NJ,Morris,40.915513,-74.648225,SingleFamily,2015,200488,1955,NA,NA,2,3,3/28/17,160000,398431,city,Roxbury Township
1804 Scarlett Dr,7840,Hackettstown,NJ,Morris,40.84299,-74.814708,Townhouse,2015,248600,1990,8712,NA,3,2,3/28/17,277000,397995,city,Washington Township
22 Wilkeshire Blvd,7869,Randolph,NJ,Morris,40.853931,-74.58338,SingleFamily,2015,804954,1993,45737,4032,3,4,3/30/17,635000,13437,city,Randolph
79 Highland Way,7801,Dover,NJ,Morris,40.876852,-74.543829,Condominium,2015,135200,1988,1742,990,2,1,3/27/17,139500,190473,city,Victory Gardens
47 Beaver Dam Rd,7869,Randolph,NJ,Morris,40.838623,-74.552698,SingleFamily,2015,639010,1977,25264,3954,3,5,3/27/17,678800,13437,city,Randolph
2 Cherokee Trl,7932,Florham Park,NJ,Morris,40.777908,-74.374322,SingleFamily,2015,955500,1984,35719,3885,4,5,4/17/17,967000,38545,city,Florham Park
75 Grant St,7005,Boonton,NJ,Morris,40.900441,-74.40989,SingleFamily,2015,403138,1880,24829,2520,2,4,3/24/17,399900,3752,city,Boonton
18 Holly Dr,7950,Morris Plains,NJ,Morris,40.862609,-74.466732,SingleFamily,2015,455515,1968,14810,2328,3,4,3/24/17,490000,396009,city,Parsippany-Troy Hills Township
17 Waldon Rd,7830,Califon,NJ,Morris,40.753047,-74.792363,SingleFamily,2015,558700,1986,142005,3198,3,4,3/24/17,569000,397995,city,Washington Township
21136 Westview,7885,Wharton,NJ,Morris,40.909011,-74.585836,Townhouse,2015,220238,1983,6969,1454,2,2,3/24/17,242000,9195,city,Wharton
9 Downstream Dr,7836,Flanders,NJ,Morris,40.816318,-74.70745,SingleFamily,2015,267800,1969,11325,1563,2,3,3/24/17,215000,397185,city,Mt Olive Township
10 Pitney Dr,7945,Mendham,NJ,Morris,40.791528,-74.582314,SingleFamily,2015,695671,1968,106722,2800,4,5,3/24/17,702500,397829,city,Mendham Township
7 Drumlin Dr,7950,Morris Plains,NJ,Morris,40.856176,-74.463244,SingleFamily,2015,502784,1968,14810,3388,4,5,3/22/17,485000,396009,city,Parsippany-Troy Hills Township
1 Brookside Ave,7444,Pompton Plains,NJ,Morris,40.967312,-74.291314,SingleFamily,2015,235606,1949,11325,1887,1,4,3/22/17,275000,NA,NA,NA
30 Huff St,7885,Wharton,NJ,Morris,40.906842,-74.578507,SingleFamily,2015,219623,1920,13068,1685,2,3,3/22/17,207000,9195,city,Wharton
154 Waughaw Rd,7082,Towaco,NJ,Morris,40.941241,-74.362693,SingleFamily,NA,NA,1988,158994,4370,3,4,3/21/17,620000,43583,city,Montville
703 Buckland Ct,7834,Denville,NJ,Morris,40.878059,-74.522805,Townhouse,2015,280968,1995,NA,1255,2,2,3/21/17,293500,29899,city,Denville
119 Taft St,7005,Boonton,NJ,Morris,40.89929,-74.40408,SingleFamily,2015,431314,1925,6098,1982,4,4,3/21/17,510000,3752,city,Boonton
5 Van Ness Ave,7444,Pompton Plains,NJ,Morris,40.96282,-74.30292,SingleFamily,2015,448694,1954,16117,NA,2,2,3/21/17,305000,NA,NA,NA
14 Caroline Foster Ct,7960,Morristown,NJ,Morris,40.819421,-74.514745,Condominium,NA,NA,1994,NA,NA,3,2,3/21/17,415000,398997,city,Morris Township
12 E Shore Rd,7834,Denville,NJ,Morris,40.888822,-74.484519,SingleFamily,2015,395949,1925,8973,2200,2,3,3/21/17,420000,29899,city,Denville
12 East St,7940,Madison,NJ,Morris,40.768059,-74.415473,MultiFamily2To4,2015,427414,1922,6969,NA,3,5,3/20/17,450000,53105,city,Madison
182 Weston Ave,7928,Chatham,NJ,Morris,40.750319,-74.389317,SingleFamily,2015,462790,1953,7562,1763,2,4,3/20/17,520000,41940,city,Chatham
7 Dacotah Trl,7438,Oak Ridge,NJ,Morris,41.008784,-74.523364,SingleFamily,2015,332951,1954,16117,2133,3,3,3/20/17,270000,12117,city,Jefferson Township
2 Thomas Trl,7960,Morristown,NJ,Morris,40.781294,-74.476433,SingleFamily,2015,347598,1984,2800,1913,2.5,3,3/20/17,3500,53420,city,Morristown
94 Tinc Rd,7836,Flanders,NJ,Morris,40.840413,-74.724921,SingleFamily,2015,522800,1836,299692,299692,4.5,4,3/20/17,3800,397185,city,Mt Olive Township
46 Arrowgate Dr,7869,Randolph,NJ,Morris,40.857303,-74.608826,Condominium,2015,370393,2001,NA,NA,3,3,3/20/17,378000,13437,city,Randolph
105 Robert St,7885,Wharton,NJ,Morris,40.895912,-74.583923,SingleFamily,2015,245895,1960,12632,NA,2,3,3/20/17,240000,9195,city,Wharton
2 Klara Ct,7940,Madison,NJ,Morris,40.745785,-74.426106,Townhouse,2015,632741,1983,2613,2077,3,3,3/17/17,700000,53105,city,Madison
19 Pine Ave,7940,Madison,NJ,Morris,40.771973,-74.425827,SingleFamily,2015,634740,1920,13068,2238,2,5,3/17/17,745000,53105,city,Madison
11 Milton Ave,7928,Chatham,NJ,Morris,40.746748,-74.379754,SingleFamily,2015,568302,1949,6098,1424,2,4,3/17/17,678500,41940,city,Chatham
3 Morris Pl,7950,Morris Plains,NJ,Morris,40.815876,-74.489755,SingleFamily,2015,437224,1957,13939,1932,3,3,3/31/17,472500,398997,city,Morris Township
18 Ashland Dr,7045,Montville,NJ,Morris,40.91121,-74.353751,SingleFamily,2015,1218039,1997,44431,4979,5,5,3/17/17,1250000,43583,city,Montville
6 Chimney Ridge Dr,7960,Morristown,NJ,Morris,40.798344,-74.437857,SingleFamily,2015,486755,1965,23958,3700,3,4,3/17/17,579000,398997,city,Morris Township
12 Corwin St,7869,RANDOLPH,NJ,Morris,40.825071,-74.625632,SingleFamily,2015,293239,1960,14374,1541,2,3,3/17/17,312500,13437,city,Randolph
19 Lawrence Rd,7869,Randolph,NJ,Morris,40.853236,-74.574808,SingleFamily,2015,416355,1950,70000,2500,3,4,3/17/17,460000,13437,city,Randolph
15 Crest Dr,7869,Randolph,NJ,Morris,40.832971,-74.550697,SingleFamily,2015,496493,1976,21780,2520,3,4,3/17/17,535000,13437,city,Randolph
2 Woodhull Dr,7930,Chester,NJ,Morris,40.815044,-74.690389,SingleFamily,2015,649758,1992,103237,2613,4,4,3/17/17,682500,395751,city,Chester Township
22 Olmstead Rd,7960,Morristown,NJ,Morris,40.793708,-74.458719,SingleFamily,2015,580030,1936,12196,NA,3,4,3/16/17,627000,53420,city,Morristown
715 Spruce St,7005,Boonton,NJ,Morris,40.909534,-74.409927,SingleFamily,2015,480442,2010,6534,2900,3,4,3/16/17,492500,3752,city,Boonton
3 Cramer Dr,7930,Chester,NJ,Morris,40.820335,-74.629456,SingleFamily,2015,550056,1974,94525,3042,3,4,3/16/17,582500,395751,city,Chester Township
297 Naughright Rd,7853,Long Valley,NJ,Morris,40.815096,-74.785675,SingleFamily,2015,524500,1987,86684,3398,3,4,3/16/17,520000,49769,city,Long Valley
46 S Hillside Ave,7876,Succasunna,NJ,Morris,40.863582,-74.645998,SingleFamily,2015,219393,1950,13068,912,1,3,3/16/17,255000,47885,city,Succasunna
141 Hillside Ave,7928,Chatham,NJ,Morris,40.732699,-74.384024,SingleFamily,2015,559097,1950,7405,1508,2,3,3/15/17,525000,41940,city,Chatham
587 Littleton Rd,7054,Parsippany,NJ,Morris,40.865344,-74.434728,SingleFamily,2015,216089,1940,NA,NA,2,3,3/15/17,254500,396009,city,Parsippany-Troy Hills Township
1902 Tanglewood Pl,7981,Whippany,NJ,Morris,40.820617,-74.418874,Condominium,2015,368554,1996,NA,NA,3,2,3/15/17,448000,189064,city,Hanover
118 River Pl,7405,Butler,NJ,Morris,41.0042,-74.3417,Townhouse,NA,NA,2008,5488560,2036,3,2,3/15/17,330000,48902,city,Butler
3 Pond Hill Rd,7005,Boonton,NJ,Morris,40.916365,-74.444175,SingleFamily,2015,1417859,2014,109771,7390,6,5,3/15/17,1950000,17117,city,Boonton Township
36 Winding Hill Dr,7840,Hackettstown,NJ,Morris,40.849853,-74.798115,SingleFamily,2015,306400,2004,NA,2144,2.5,4,3/15/17,2500,397185,city,Mt Olive Township
43 Highview Ter,7801,Dover,NJ,Morris,40.893475,-74.539288,SingleFamily,2015,300859,1961,6969,1052,2,3,3/15/17,314000,11144,city,Dover
16 Wehrli Rd,7853,Long Valley,NJ,Morris,40.791337,-74.806931,SingleFamily,2015,414300,1979,84070,2267,3,4,3/15/17,391000,49769,city,Long Valley
21 Glenside Dr,7828,Budd Lake,NJ,Morris,40.881295,-74.75593,SingleFamily,2015,239100,1973,14810,1742,2,4,3/15/17,277000,35236,city,Budd Lake
8 Tracy Ln,7950,Morris Plains,NJ,Morris,40.860784,-74.47934,SingleFamily,2015,527188,1971,30056,3009,3,4,3/13/17,544900,396009,city,Parsippany-Troy Hills Township
31 Chestnut Hill Dr E,7834,Denville,NJ,Morris,40.885168,-74.483538,SingleFamily,2015,381376,1961,19602,1512,2,3,3/13/17,399000,29899,city,Denville
40 Entrance Way,7834,Denville,NJ,Morris,40.912493,-74.461252,SingleFamily,2015,381959,1935,23958,2300,3,5,3/13/17,356644,29899,city,Denville
71 Hampshire Dr,7945,Mendham,NJ,Morris,40.789471,-74.589414,Condominium,2015,346208,1982,2613,1808,3,2,3/13/17,320000,397829,city,Mendham Township
107 Prospect St,7940,Madison,NJ,Morris,40.751842,-74.420745,SingleFamily,2015,937736,NA,NA,NA,NA,0,3/10/17,840000,53105,city,Madison
20 Jardine Rd,7960,Morristown,NJ,Morris,40.798594,-74.472517,SingleFamily,2015,446160,1900,6534,2400,2,5,3/10/17,615000,53420,city,Morristown
131 Western Ave,7960,Morristown,NJ,Morris,40.793886,-74.49349,SingleFamily,2015,372241,1896,10454,2581,3,6,3/10/17,560000,398997,city,Morris Township
9 Indianhead Rd,7960,Morristown,NJ,Morris,40.794262,-74.52626,SingleFamily,2015,521937,1969,39204,NA,3,4,3/10/17,595000,398997,city,Morris Township
19 Woodsedge Ave,7828,Budd Lake,NJ,Morris,40.866536,-74.739386,SingleFamily,2015,154800,1930,3484,938,1,2,3/10/17,130000,35236,city,Budd Lake
39 Tammy Hill Trl,7869,Randolph,NJ,Morris,40.837227,-74.534159,SingleFamily,2015,665871,1983,31363,2982,4,4,3/10/17,558000,13437,city,Randolph
17 Robin Hood Ln,7928,Chatham,NJ,Morris,40.736533,-74.400161,SingleFamily,2015,1800501,2013,29621,1,6,5,3/9/17,1960000,397771,city,Chatham Township
168 Riveredge Dr,7928,Chatham,NJ,Morris,40.718718,-74.393338,Condominium,2015,443887,1992,NA,1663,2,2,3/9/17,470000,397771,city,Chatham Township
14 Indian Run Rd,7853,Long Valley,NJ,Morris,40.780609,-74.824924,SingleFamily,2015,589200,1994,307142,3452,NA,NA,3/9/17,645000,49769,city,Long Valley
37 Center Rd,7869,Randolph,NJ,Morris,40.870285,-74.581239,SingleFamily,2015,420385,1970,20037,2088,3,4,3/9/17,475000,13437,city,Randolph
10 Drake Ln,7852,Ledgewood,NJ,Morris,40.875303,-74.646154,Condominium,2015,186614,1989,8276,1213,2,2,3/9/17,210000,398431,city,Roxbury Township
312 Mount Arlington Blvd,7850,Landing,NJ,Morris,40.917729,-74.649205,SingleFamily,2015,308431,1998,14374,2200,3,4,3/9/17,345000,398431,city,Roxbury Township
518 Wills Rd,7850,Landing,NJ,Morris,40.911537,-74.653375,SingleFamily,2015,230523,1974,7405,1704,2,4,3/9/17,287500,398431,city,Roxbury Township
10 Shady Ln,7828,Budd Lake,NJ,Morris,40.880588,-74.742475,SingleFamily,2016,228706,1950,23522,1394,2,3,3/9/17,230000,35236,city,Budd Lake
107 Lake End Rd,7435,Newfoundland,NJ,Morris,40.999633,-74.4958,SingleFamily,2015,809452,1979,37897,NA,3,4,3/8/17,840000,396484,city,Rockaway Township
116 Gettysburg Way,7035,Lincoln Park,NJ,Morris,40.91524,-74.320938,Condominium,NA,NA,1984,696,NA,2.5,2,NA,NA,25599,city,Lincoln Park
21 Dogwood Rd,7960,Morristown,NJ,Morris,40.788214,-74.477779,SingleFamily,2015,428271,1953,13939,NA,2,4,3/8/17,540000,53420,city,Morristown
4 Sherwood Ct,7869,Randolph,NJ,Morris,40.845804,-74.615765,SingleFamily,2015,1020743,2003,50094,4803,4,4,3/8/17,820000,13437,city,Randolph
21 Sagamore Rd,7054,Parsippany,NJ,Morris,40.863953,-74.363821,SingleFamily,2015,397938,1970,14810,1514,3,3,3/7/17,435000,396009,city,Parsippany-Troy Hills Township
29 Ertman Dr,7981,Whippany,NJ,Morris,40.816945,-74.428997,SingleFamily,2015,354241,1953,16988,NA,1,3,3/7/17,420000,189064,city,Hanover
133 Pollard Rd,7046,Mountain Lakes,NJ,Morris,40.88137,-74.445867,SingleFamily,2015,749778,1919,27007,3000,4,4,3/7/17,980000,32998,city,Mountain Lakes
130 Robertson Way,7035,Lincoln Park,NJ,Morris,40.912931,-74.318246,Condominium,2015,235500,1986,NA,NA,2,2,3/7/17,244000,25599,city,Lincoln Park
5 Foxwood Dr APT G,7950,Morris Plains,NJ,Morris,40.849733,-74.477122,Condominium,2015,241242,1980,NA,NA,2,1,3/7/17,219000,53418,city,Morris Plains
501 Cleveland Ln,7866,Rockaway,NJ,Morris,40.913163,-74.543565,Condominium,2015,134157,2000,5576,820,1,1,3/7/17,152000,396484,city,Rockaway Township
121 River Rd,7946,Millington,NJ,Morris,40.670095,-74.525503,SingleFamily,2015,281618,1920,8712,840,1,2,3/6/17,340000,397220,city,Long Hill Township
9 Meriden Rd,7866,Rockaway,NJ,Morris,40.931953,-74.48393,SingleFamily,2015,541031,2005,23522,3164,4,4,3/5/17,394264,396484,city,Rockaway Township
3210 Ramapo Ct,7457,Riverdale,NJ,Morris,40.993818,-74.319906,Condominium,2015,295391,2013,NA,1152,2,2,3/5/17,295000,13534,city,Riverdale
38 Adler Ct,7866,Rockaway,NJ,Morris,40.907875,-74.506553,Condominium,2015,293908,1989,10890,NA,3,2,3/5/17,269000,396484,city,Rockaway Township
21 Sherwood Pl,7885,Wharton,NJ,Morris,40.891503,-74.58661,SingleFamily,2015,414922,1998,14810,2342,3,4,3/5/17,425000,9195,city,Wharton
308 Dalton Ct,7834,Denville,NJ,Morris,40.878378,-74.521123,Condominium,2015,312591,1995,NA,NA,3,2,3/3/17,339000,29899,city,Denville
28 Ames Rd,7960,Morristown,NJ,Morris,40.814131,-74.48453,SingleFamily,2016,542062,1969,25700,2279,3,4,3/3/17,373000,53420,city,Morristown
1 Northview Dr,7950,Morris Plains,NJ,Morris,40.838292,-74.481413,SingleFamily,2015,567443,1957,22782,2619,3,5,3/3/17,620000,53418,city,Morris Plains
150 Littleton Rd,7950,Morris Plains,NJ,Morris,40.837805,-74.470734,SingleFamily,2015,434970,1962,18295,1968,3,4,3/3/17,505000,53418,city,Morris Plains
42 Croft Rd,7849,Lake Hopatcong,NJ,Morris,40.991965,-74.607782,SingleFamily,2015,276693,1976,14000,2503,2,5,3/3/17,254900,12117,city,Jefferson Township
156 Whisper Way E,7852,Ledgewood,NJ,Morris,40.866577,-74.66032,Townhouse,2015,226864,1998,8320,1504,3,2,3/3/17,220000,398431,city,Roxbury Township
114 Woodland Rd,7940,Madison,NJ,Morris,40.746456,-74.409653,SingleFamily,2015,812875,1956,15899,2622,NA,NA,3/2/17,788000,53105,city,Madison
131 Highland Ave,7928,Chatham,NJ,Morris,40.725275,-74.403463,SingleFamily,2015,1397472,1977,31363,1,3,4,3/2/17,1452000,397771,city,Chatham Township
630 Bensel Dr,7850,Landing,NJ,Morris,40.915046,-74.641856,SingleFamily,2016,266208,1970,7405,1647,3,3,3/2/17,280000,6060,city,Mount Arlington
61 Eyland Ave,7876,Succasunna,NJ,Morris,40.858479,-74.636763,SingleFamily,2015,248513,1939,30300,1538,2,4,3/2/17,243000,47885,city,Succasunna
28 Powhatatan Way,7840,Hackettstown,NJ,Morris,40.857618,-74.807445,SingleFamily,2015,456700,1987,43560,2725,3,4,3/2/17,378000,397185,city,Mt Olive Township
12 Baumgartner Dr,7940,Madison,NJ,Morris,40.766571,-74.430868,SingleFamily,2015,952275,1993,11325,2988,3,4,3/1/17,825000,53105,city,Madison
3 Jefferson Ct,7045,Montville,NJ,Morris,40.880767,-74.36814,SingleFamily,2015,452799,1993,13503,1986,4,3,3/1/17,490000,43583,city,Montville
6 Townsend Ave,7927,Cedar Knolls,NJ,Morris,40.814509,-74.453855,SingleFamily,2015,355398,1920,6098,NA,2.5,3,3/1/17,351000,189064,city,Hanover
27 Lakeview Ave,7405,Butler,NJ,Morris,41.010819,-74.354364,SingleFamily,2015,213699,1955,7405,720,1,2,3/1/17,183000,48902,city,Butler
11 High Mountain Dr,7005,Boonton,NJ,Morris,40.94779,-74.394115,SingleFamily,2015,1148667,2001,123274,5500,6,5,3/1/17,1040000,17117,city,Boonton Township
126 Western Ave,7960,Morristown,NJ,Morris,40.793845,-74.49251,SingleFamily,2015,279387,1922,5662,1472,2,3,3/1/17,360000,398997,city,Morris Township
345 Fairmount Rd,7853,Long Valley,NJ,Morris,40.743475,-74.772325,SingleFamily,2016,284918,1930,43560,NA,2,2,3/1/17,294900,397995,city,Washington Township
26 Park St,7885,Wharton,NJ,Morris,40.890763,-74.578628,SingleFamily,2015,227422,1914,5001,1428,2,3,3/1/17,215000,9195,city,Wharton
40 Niles Ave,7940,Madison,NJ,Morris,40.750507,-74.395992,SingleFamily,2015,509878,1929,4791,1648,2,4,2/28/17,450000,53105,city,Madison
2 Cedar St,7035,Lincoln Park,NJ,Morris,40.911465,-74.272485,SingleFamily,2015,255500,1950,9583,NA,2,3,2/28/17,225000,25599,city,Lincoln Park
2002 Wendover Dr,7444,Pompton Plains,NJ,Morris,40.968573,-74.315241,Townhouse,2015,322499,1993,14374,1325,3,2,2/28/17,383000,NA,NA,NA
5413 Sanctuary Blvd,7457,Riverdale,NJ,Morris,40.99104,-74.32298,Condominium,2015,285638,2009,NA,1202,2,2,2/28/17,277000,13534,city,Riverdale
33 Hillcrest Dr,7834,Denville,NJ,Morris,40.9099,-74.48125,SingleFamily,2015,699650,1987,57063,3335,4,4,2/28/17,673000,29899,city,Denville
28 Franklin Pl,7950,Morris Plains,NJ,Morris,40.82893,-74.481519,SingleFamily,2015,416929,1900,8712,1876,2,3,2/28/17,435000,53418,city,Morris Plains
44 Littleton Rd,7950,Morris Plains,NJ,Morris,40.831642,-74.475862,SingleFamily,2015,468744,NA,43124,NA,2,4,2/28/17,425000,53418,city,Morris Plains
34 Park Ter,7936,East Hanover,NJ,Morris,40.820232,-74.353681,SingleFamily,2015,610529,1930,19602,3250,4,4,2/28/17,720000,8759,city,East Hanover
63 Davenport Rd,7045,Montville,NJ,Morris,40.901373,-74.370292,SingleFamily,2015,341785,1994,4356,1674,2.5,2,2/28/17,2500,43583,city,Montville
8 Gregory Ter,7960,Morristown,NJ,Morris,40.809368,-74.47588,SingleFamily,2015,261662,1960,6969,1228,3,3,2/28/17,285000,53420,city,Morristown
67 Cherokee Ave,7866,Rockaway,NJ,Morris,40.932715,-74.505899,SingleFamily,2015,205263,1949,7840,889,1,2,2/28/17,249000,396484,city,Rockaway Township
1 Gabriel Dr,7045,Montville,NJ,Morris,40.884168,-74.364361,SingleFamily,2015,389794,1985,NA,2137,2.5,3,2/28/17,2850,43583,city,Montville
10 Balbrook Dr,7945,Mendham,NJ,Morris,40.753401,-74.606813,SingleFamily,2015,2452919,1997,218235,NA,7.5,6,2/28/17,1700000,397829,city,Mendham Township
3 Burnham Pl,7836,Flanders,NJ,Morris,40.822158,-74.702686,SingleFamily,2015,296000,NA,9583,1850,1.5,3,2/28/17,195000,397185,city,Mt Olive Township
27 Amendola Dr,7857,Netcong,NJ,Morris,40.894252,-74.701999,SingleFamily,2015,285600,1973,8398,1720,1,8,2/28/17,160000,NA,NA,NA
3 Sherwood Ct,7869,Randolph,NJ,Morris,40.84537,-74.61709,SingleFamily,2015,1247127,2005,50094,5095,5,5,2/28/17,995000,13437,city,Randolph
80 Fern Ave,7885,Wharton,NJ,Morris,40.898698,-74.579301,SingleFamily,2015,249179,1900,6098,1634,1,3,2/28/17,112000,9195,city,Wharton
7 Sharon Ct,7836,Flanders,NJ,Morris,40.843505,-74.725582,SingleFamily,2015,539600,1993,57499,3027,3.5,4,2/28/17,3750,397185,city,Mt Olive Township
16 Armstrong Rd,7960,Morristown,NJ,Morris,40.776133,-74.491161,SingleFamily,2015,813880,1928,23086,NA,3,4,2/27/17,622500,398997,city,Morris Township
211 Southern Blvd,7928,Chatham,NJ,Morris,40.730165,-74.415641,SingleFamily,2015,450425,1968,12632,3700,4,5,2/27/17,1210000,397771,city,Chatham Township
8 Madoc Trl,7438,Oak Ridge,NJ,Morris,41.015843,-74.518006,SingleFamily,2015,277841,1963,10498,1985,2,4,2/27/17,278000,12117,city,Jefferson Township
55 Dunellen Rd,7054,Parsippany,NJ,Morris,40.849013,-74.442885,SingleFamily,2015,367966,1959,10106,2078,3,4,2/27/17,409000,396009,city,Parsippany-Troy Hills Township
33 Dartmoor Rd,7936,East Hanover,NJ,Morris,40.819633,-74.338088,SingleFamily,2015,551232,1984,20037,2487,3,4,2/27/17,550000,8759,city,East Hanover
12 Silverleaf Ct,7457,Riverdale,NJ,Morris,40.995721,-74.325677,Townhouse,2015,379636,2000,5227,2012,3,3,2/27/17,440000,13534,city,Riverdale
353 Boulevard,7444,Pompton Plains,NJ,Morris,40.973336,-74.30346,SingleFamily,2015,404185,1920,14374,1664,2,3,2/27/17,425000,NA,NA,NA
30 Summit Ave,7927,Cedar Knolls,NJ,Morris,40.822797,-74.452199,SingleFamily,2015,450642,1979,20996,2181,NA,NA,2/27/17,595000,189064,city,Hanover
11 Burton Ln,7866,Rockaway,NJ,Morris,40.893078,-74.511236,SingleFamily,2015,258198,1954,10738,936,NA,NA,2/27/17,330000,396484,city,Rockaway Township
8 Francine Pl,7438,Oak Ridge,NJ,Morris,41.035018,-74.511375,SingleFamily,2015,309571,1967,30492,1884,2,4,2/27/17,325000,12117,city,Jefferson Township
315 Lake Shore Dr,7054,Parsippany,NJ,Morris,40.857502,-74.432895,SingleFamily,2015,197370,1930,4356,836,1,2,2/27/17,245000,396009,city,Parsippany-Troy Hills Township
